"time","Position","Readerdata.Value"
"2021-09-30T23:35:10.000Z","D8","0.208"
"2021-09-30T23:35:10.000Z","D9","0.196"
"2021-09-30T23:35:10.000Z","E1","1.157"
"2021-09-30T23:35:10.000Z","E10","0.223"
"2021-09-30T23:35:10.000Z","E11","0.264"
"2021-09-30T23:35:10.000Z","E12","0.263"
"2021-09-30T23:35:10.000Z","E2","1.235"
"2021-09-30T23:35:10.000Z","E3","1.286"
"2021-09-30T23:35:10.000Z","E4","1.138"
"2021-09-30T23:35:10.000Z","E5","1.255"
"2021-09-30T23:35:10.000Z","E6","1.211"
"2021-09-30T23:35:10.000Z","E7","0.196"
"2021-09-30T23:35:10.000Z","E8","0.235"
"2021-09-30T23:35:10.000Z","E9","0.226"
"2021-09-30T23:35:10.000Z","F1","1.186"
"2021-09-30T23:35:10.000Z","F10","0.223"
"2021-09-30T23:35:10.000Z","F11","0.271"
"2021-09-30T23:35:10.000Z","F12","0.251"
"2021-09-30T23:35:10.000Z","F2","1.206"
"2021-09-30T23:35:10.000Z","F3","1.2"
"2021-09-30T23:35:10.000Z","F4","1.126"
"2021-09-30T23:35:10.000Z","F5","1.309"
"2021-09-30T23:35:10.000Z","F6","1.219"
"2021-09-30T23:35:10.000Z","F7","0.21"
"2021-09-30T23:35:10.000Z","F8","0.217"
"2021-09-30T23:35:10.000Z","F9","0.204"
"2021-09-30T23:35:10.000Z","G1","1.157"
"2021-09-30T23:35:10.000Z","G10","0.21"
"2021-09-30T23:35:10.000Z","G11","0.207"
"2021-09-30T23:35:10.000Z","G12","0.258"
"2021-09-30T23:35:10.000Z","G2","1.151"
"2021-09-30T23:35:10.000Z","G3","1.248"
"2021-09-30T23:35:10.000Z","G4","1.17"
"2021-09-30T23:35:10.000Z","G5","1.188"
"2021-09-30T23:35:10.000Z","G6","1.272"
"2021-09-30T23:35:10.000Z","G7","0.201"
"2021-09-30T23:35:10.000Z","G8","0.189"
"2021-09-30T23:35:10.000Z","G9","0.222"
"2021-09-30T23:35:10.000Z","H1","1.18"
"2021-09-30T23:35:10.000Z","H10","0.195"
"2021-09-30T23:35:10.000Z","H11","0.214"
"2021-09-30T23:35:10.000Z","H12","0.212"
"2021-09-30T23:35:10.000Z","H2","1.158"
"2021-09-30T23:35:10.000Z","H3","1.225"
"2021-09-30T23:35:10.000Z","H4","1.143"
"2021-09-30T23:35:10.000Z","H5","1.2"
"2021-09-30T23:35:10.000Z","H6","1.215"
"2021-09-30T23:35:10.000Z","H7","0.208"
"2021-09-30T23:35:10.000Z","H8","0.192"
"2021-09-30T23:35:10.000Z","H9","0.202"
"2021-10-01T00:35:08.000Z","A1","1.091"
"2021-10-01T00:35:08.000Z","A10","0.209"
"2021-10-01T00:35:08.000Z","A11","0.226"
"2021-10-01T00:35:08.000Z","A12","0.204"
"2021-10-01T00:35:08.000Z","A2","1.143"
"2021-10-01T00:35:08.000Z","A3","1.19"
"2021-10-01T00:35:08.000Z","A4","1.112"
"2021-10-01T00:35:08.000Z","A5","1.162"
"2021-10-01T00:35:08.000Z","A6","1.174"
"2021-10-01T00:35:08.000Z","A7","0.203"
"2021-10-01T00:35:08.000Z","A8","0.206"
"2021-10-01T00:35:08.000Z","A9","0.201"
"2021-10-01T00:35:08.000Z","B1","1.138"
"2021-10-01T00:35:08.000Z","B10","0.2"
"2021-10-01T00:35:08.000Z","B11","0.211"
"2021-10-01T00:35:08.000Z","B12","0.242"
"2021-10-01T00:35:08.000Z","B2","1.127"
"2021-10-01T00:35:08.000Z","B3","1.226"
"2021-10-01T00:35:08.000Z","B4","1.189"
"2021-10-01T00:35:08.000Z","B5","1.204"
"2021-10-01T00:35:08.000Z","B6","1.217"
"2021-10-01T00:35:08.000Z","B7","0.201"
"2021-10-01T00:35:08.000Z","B8","0.205"
"2021-10-01T00:35:08.000Z","B9","0.216"
"2021-10-01T00:35:08.000Z","C1","1.135"
"2021-10-01T00:35:08.000Z","C10","0.194"
"2021-10-01T00:35:08.000Z","C11","0.203"
"2021-10-01T00:35:08.000Z","C12","0.226"
"2021-10-01T00:35:08.000Z","C2","1.135"
"2021-10-01T00:35:08.000Z","C3","1.227"
"2021-10-01T00:35:08.000Z","C4","1.131"
"2021-10-01T00:35:08.000Z","C5","1.204"
"2021-10-01T00:35:08.000Z","C6","1.242"
"2021-10-01T00:35:08.000Z","C7","0.199"
"2021-10-01T00:35:08.000Z","C8","0.194"
"2021-10-01T00:35:08.000Z","C9","0.21"
"2021-10-01T00:35:08.000Z","D1","1.11"
"2021-10-01T00:35:08.000Z","D10","0.21"
"2021-10-01T00:35:08.000Z","D11","0.196"
"2021-10-01T00:35:08.000Z","D12","0.231"
"2021-10-01T00:35:08.000Z","D2","1.133"
"2021-10-01T00:35:08.000Z","D3","1.212"
"2021-10-01T00:35:08.000Z","D4","1.153"
"2021-10-01T00:35:08.000Z","D5","1.171"
"2021-10-01T00:35:08.000Z","D6","1.308"
"2021-10-01T00:35:08.000Z","D7","0.192"
"2021-10-01T00:35:08.000Z","D8","0.221"
"2021-10-01T00:35:08.000Z","D9","0.208"
"2021-10-01T00:35:08.000Z","E1","1.13"
"2021-10-01T00:35:08.000Z","E10","0.225"
"2021-10-01T00:35:08.000Z","E11","0.208"
"2021-10-01T00:35:08.000Z","E12","0.255"
"2021-10-01T00:35:08.000Z","E2","1.195"
"2021-10-01T00:35:08.000Z","E3","1.235"
"2021-10-01T00:35:08.000Z","E4","1.265"
"2021-10-01T00:35:08.000Z","E5","1.166"
"2021-10-01T00:35:08.000Z","E6","1.224"
"2021-10-01T00:35:08.000Z","E7","0.203"
"2021-10-01T00:35:08.000Z","E8","0.198"
"2021-10-01T00:35:08.000Z","E9","0.225"
"2021-10-01T00:35:08.000Z","F1","1.218"
"2021-10-01T00:35:08.000Z","F10","0.227"
"2021-10-01T00:35:08.000Z","F11","0.214"
"2021-10-01T00:35:08.000Z","F12","0.232"
"2021-10-01T00:35:08.000Z","F2","1.167"
"2021-10-01T00:35:08.000Z","F3","1.223"
"2021-10-01T00:35:08.000Z","F4","1.241"
"2021-10-01T00:35:08.000Z","F5","1.195"
"2021-10-01T00:35:08.000Z","F6","1.291"
"2021-10-01T00:35:08.000Z","F7","0.216"
"2021-10-01T00:35:08.000Z","F8","0.215"
"2021-10-01T00:35:08.000Z","F9","0.22"
"2021-10-01T00:35:08.000Z","G1","1.174"
"2021-10-01T00:35:08.000Z","G10","0.227"
"2021-10-01T00:35:08.000Z","G11","0.208"
"2021-10-01T00:35:08.000Z","G12","0.216"
"2021-10-01T00:35:08.000Z","G2","1.159"
"2021-10-01T00:35:08.000Z","G3","1.167"
"2021-10-01T00:35:08.000Z","G4","1.271"
"2021-10-01T00:35:08.000Z","G5","1.176"
"2021-10-01T00:35:08.000Z","G6","1.221"
"2021-10-01T00:35:08.000Z","G7","0.205"
"2021-10-01T00:35:08.000Z","G8","0.209"
"2021-10-01T00:35:08.000Z","G9","0.203"
"2021-10-01T00:35:08.000Z","H1","1.131"
"2021-10-01T00:35:08.000Z","H10","0.216"
"2021-10-01T00:35:08.000Z","H11","0.209"
"2021-10-01T00:35:08.000Z","H12","0.196"
"2021-10-01T00:35:08.000Z","H2","1.15"
"2021-10-01T00:35:08.000Z","H3","1.276"
"2021-10-01T00:35:08.000Z","H4","1.194"
"2021-10-01T00:35:08.000Z","H5","1.202"
"2021-10-01T00:35:08.000Z","H6","1.181"
"2021-10-01T00:35:08.000Z","H7","0.202"
"2021-10-01T00:35:08.000Z","H8","0.204"
"2021-10-01T00:35:08.000Z","H9","0.222"
"2021-10-01T01:35:12.000Z","A1","1.113"
"2021-10-01T01:35:12.000Z","A10","0.208"
"2021-10-01T01:35:12.000Z","A11","0.211"
"2021-10-01T01:35:12.000Z","A12","0.22"
"2021-10-01T01:35:12.000Z","A2","1.157"
"2021-10-01T01:35:12.000Z","A3","1.133"
"2021-10-01T01:35:12.000Z","A4","1.155"
"2021-10-01T01:35:12.000Z","A5","1.203"
"2021-10-01T01:35:12.000Z","A6","1.228"
"2021-10-01T01:35:12.000Z","A7","0.225"
"2021-10-01T01:35:12.000Z","A8","0.202"
"2021-10-01T01:35:12.000Z","A9","0.214"
"2021-10-01T01:35:12.000Z","B1","1.202"
"2021-10-01T01:35:12.000Z","B10","0.203"
"2021-10-01T01:35:12.000Z","B11","0.228"
"2021-10-01T01:35:12.000Z","B12","0.206"
"2021-10-01T01:35:12.000Z","B2","1.218"
"2021-10-01T01:35:12.000Z","B3","1.215"
"2021-10-01T01:35:12.000Z","B4","1.232"
"2021-10-01T01:35:12.000Z","B5","1.211"
"2021-10-01T01:35:12.000Z","B6","1.234"
"2021-10-01T01:35:12.000Z","B7","0.206"
"2021-10-01T01:35:12.000Z","B8","0.224"
"2021-10-01T01:35:12.000Z","B9","0.215"
"2021-10-01T01:35:12.000Z","C1","1.131"
"2021-10-01T01:35:12.000Z","C10","0.202"
"2021-10-01T01:35:12.000Z","C11","0.201"
"2021-10-01T01:35:12.000Z","C12","0.197"
"2021-10-01T01:35:12.000Z","C2","1.215"
"2021-10-01T01:35:12.000Z","C3","1.15"
"2021-10-01T01:35:12.000Z","C4","1.169"
"2021-10-01T01:35:12.000Z","C5","1.212"
"2021-10-01T01:35:12.000Z","C6","1.151"
"2021-10-01T01:35:12.000Z","C7","0.217"
"2021-10-01T01:35:12.000Z","C8","0.203"
"2021-10-01T01:35:12.000Z","C9","0.2"
"2021-10-01T01:35:12.000Z","D1","1.18"
"2021-10-01T01:35:12.000Z","D10","0.198"
"2021-10-01T01:35:12.000Z","D11","0.219"
"2021-10-01T01:35:12.000Z","D12","0.214"
"2021-10-01T01:35:12.000Z","D2","1.239"
"2021-10-01T01:35:12.000Z","D3","1.208"
"2021-10-01T01:35:12.000Z","D4","1.163"
"2021-10-01T01:35:12.000Z","D5","1.315"
"2021-10-01T01:35:12.000Z","D6","1.251"
"2021-10-01T01:35:12.000Z","D7","0.205"
"2021-10-01T01:35:12.000Z","D8","0.216"
"2021-10-01T01:35:12.000Z","D9","0.196"
"2021-10-01T01:35:12.000Z","E1","1.159"
"2021-10-01T01:35:12.000Z","E10","0.198"
"2021-10-01T01:35:12.000Z","E11","0.242"
"2021-10-01T01:35:12.000Z","E12","0.233"
"2021-10-01T01:35:12.000Z","E2","1.233"
"2021-10-01T01:35:12.000Z","E3","1.219"
"2021-10-01T01:35:12.000Z","E4","1.162"
"2021-10-01T01:35:12.000Z","E5","1.287"
"2021-10-01T01:35:12.000Z","E6","1.302"
"2021-10-01T01:35:12.000Z","E7","0.207"
"2021-10-01T01:35:12.000Z","E8","0.247"
"2021-10-01T01:35:12.000Z","E9","0.214"
"2021-10-01T01:35:12.000Z","F1","1.173"
"2021-10-01T01:35:12.000Z","F10","0.224"
"2021-10-01T01:35:12.000Z","F11","0.266"
"2021-10-01T01:35:12.000Z","F12","0.224"
"2021-10-01T01:35:12.000Z","F2","1.225"
"2021-10-01T01:35:12.000Z","F3","1.277"
"2021-10-01T01:35:12.000Z","F4","1.188"
"2021-10-01T01:35:12.000Z","F5","1.291"
"2021-10-01T01:35:12.000Z","F6","1.294"
"2021-10-01T01:35:12.000Z","F7","0.208"
"2021-10-01T01:35:12.000Z","F8","0.211"
"2021-10-01T01:35:12.000Z","F9","0.228"
"2021-10-01T01:35:12.000Z","G1","1.231"
"2021-10-01T01:35:12.000Z","G10","0.217"
"2021-10-01T01:35:12.000Z","G11","0.213"
"2021-10-01T01:35:12.000Z","G12","0.247"
"2021-10-01T01:35:12.000Z","G2","1.175"
"2021-10-01T01:35:12.000Z","G3","1.254"
"2021-10-01T01:35:12.000Z","G4","1.19"
"2021-10-01T01:35:12.000Z","G5","1.261"
"2021-10-01T01:35:12.000Z","G6","1.281"
"2021-10-01T01:35:12.000Z","G7","0.22"
"2021-10-01T01:35:12.000Z","G8","0.202"
"2021-10-01T01:35:12.000Z","G9","0.228"
"2021-10-01T01:35:12.000Z","H1","1.165"
"2021-10-01T01:35:12.000Z","H10","0.204"
"2021-10-01T01:35:12.000Z","H11","0.244"
"2021-10-01T01:35:12.000Z","H12","0.225"
"2021-10-01T01:35:12.000Z","H2","1.167"
"2021-10-01T01:35:12.000Z","H3","1.242"
"2021-10-01T01:35:12.000Z","H4","1.203"
"2021-10-01T01:35:12.000Z","H5","1.211"
"2021-10-01T01:35:12.000Z","H6","1.261"
"2021-10-01T01:35:12.000Z","H7","0.212"
"2021-10-01T01:35:12.000Z","H8","0.192"
"2021-10-01T01:35:12.000Z","H9","0.213"
"2021-10-01T02:35:09.000Z","A1","1.187"
"2021-10-01T02:35:09.000Z","A10","0.204"
"2021-10-01T02:35:09.000Z","A11","0.232"
"2021-10-01T02:35:09.000Z","A12","0.247"
"2021-10-01T02:35:09.000Z","A2","1.237"
"2021-10-01T02:35:09.000Z","A3","1.168"
"2021-10-01T02:35:09.000Z","A4","1.17"
"2021-10-01T02:35:09.000Z","A5","1.23"
"2021-10-01T02:35:09.000Z","A6","1.202"
"2021-10-01T02:35:09.000Z","A7","0.215"
"2021-10-01T02:35:09.000Z","A8","0.214"
"2021-10-01T02:35:09.000Z","A9","0.202"
"2021-10-01T02:35:09.000Z","B1","1.168"
"2021-10-01T02:35:09.000Z","B10","0.208"
"2021-10-01T02:35:09.000Z","B11","0.247"
"2021-10-01T02:35:09.000Z","B12","0.209"
"2021-10-01T02:35:09.000Z","B2","1.188"
"2021-10-01T02:35:09.000Z","B3","1.228"
"2021-10-01T02:35:09.000Z","B4","1.202"
"2021-10-01T02:35:09.000Z","B5","1.271"
"2021-10-01T02:35:09.000Z","B6","1.24"
"2021-10-01T02:35:09.000Z","B7","0.21"
"2021-10-01T02:35:09.000Z","B8","0.212"
"2021-10-01T02:35:09.000Z","B9","0.201"
"2021-10-01T02:35:09.000Z","C1","1.168"
"2021-10-01T02:35:09.000Z","C10","0.223"
"2021-10-01T02:35:09.000Z","C11","0.214"
"2021-10-01T02:35:09.000Z","C12","0.21"
"2021-10-01T02:35:09.000Z","C2","1.165"
"2021-10-01T02:35:09.000Z","C3","1.193"
"2021-10-01T02:35:09.000Z","C4","1.28"
"2021-10-01T02:35:09.000Z","C5","1.25"
"2021-10-01T02:35:09.000Z","C6","1.196"
"2021-10-01T02:35:09.000Z","C7","0.212"
"2021-10-01T02:35:09.000Z","C8","0.219"
"2021-10-01T02:35:09.000Z","C9","0.199"
"2021-10-01T02:35:09.000Z","D1","1.159"
"2021-10-01T02:35:09.000Z","D10","0.2"
"2021-10-01T02:35:09.000Z","D11","0.213"
"2021-10-01T02:35:09.000Z","D12","0.221"
"2021-10-01T02:35:09.000Z","D2","1.177"
"2021-10-01T02:35:09.000Z","D3","1.229"
"2021-10-01T02:35:09.000Z","D4","1.204"
"2021-10-01T02:35:09.000Z","D5","1.248"
"2021-10-01T02:35:09.000Z","D6","1.219"
"2021-10-01T02:35:09.000Z","D7","0.187"
"2021-10-01T02:35:09.000Z","D8","0.2"
"2021-10-01T02:35:09.000Z","D9","0.213"
"2021-10-01T02:35:09.000Z","E1","1.278"
"2021-10-01T02:35:09.000Z","E10","0.266"
"2021-10-01T02:35:09.000Z","E11","0.259"
"2021-10-01T02:35:09.000Z","E12","0.201"
"2021-10-01T02:35:09.000Z","E2","1.219"
"2021-10-01T02:35:09.000Z","E3","1.221"
"2021-10-01T02:35:09.000Z","E4","1.272"
"2021-10-01T02:35:09.000Z","E5","1.347"
"2021-10-01T02:35:09.000Z","E6","1.174"
"2021-10-01T02:35:09.000Z","E7","0.283"
"2021-10-01T02:35:09.000Z","E8","0.209"
"2021-10-01T02:35:09.000Z","E9","0.218"
"2021-10-01T02:35:09.000Z","F1","1.2"
"2021-10-01T02:35:09.000Z","F10","0.224"
"2021-10-01T02:35:09.000Z","F11","0.221"
"2021-10-01T02:35:09.000Z","F12","0.207"
"2021-10-01T02:35:09.000Z","F2","1.164"
"2021-10-01T02:35:09.000Z","F3","1.165"
"2021-10-01T02:35:09.000Z","F4","1.281"
"2021-10-01T02:35:09.000Z","F5","1.286"
"2021-10-01T02:35:09.000Z","F6","1.202"
"2021-10-01T02:35:09.000Z","F7","0.215"
"2021-10-01T02:35:09.000Z","F8","0.196"
"2021-10-01T02:35:09.000Z","F9","0.197"
"2021-10-01T02:35:09.000Z","G1","1.206"
"2021-10-01T02:35:09.000Z","G10","0.22"
"2021-10-01T02:35:09.000Z","G11","0.243"
"2021-10-01T02:35:09.000Z","G12","0.234"
"2021-10-01T02:35:09.000Z","G2","1.25"
"2021-10-01T02:35:09.000Z","G3","1.217"
"2021-10-01T02:35:09.000Z","G4","1.192"
"2021-10-01T02:35:09.000Z","G5","1.296"
"2021-10-01T02:35:09.000Z","G6","1.24"
"2021-10-01T02:35:09.000Z","G7","0.217"
"2021-10-01T02:35:09.000Z","G8","0.235"
"2021-10-01T02:35:09.000Z","G9","0.216"
"2021-10-01T02:35:09.000Z","H1","1.164"
"2021-10-01T02:35:09.000Z","H10","0.209"
"2021-10-01T02:35:09.000Z","H11","0.217"
"2021-10-01T02:35:09.000Z","H12","0.22"
"2021-10-01T02:35:09.000Z","H2","1.216"
"2021-10-01T02:35:09.000Z","H3","1.21"
"2021-10-01T02:35:09.000Z","H4","1.207"
"2021-10-01T02:35:09.000Z","H5","1.252"
"2021-10-01T02:35:09.000Z","H6","1.24"
"2021-10-01T02:35:09.000Z","H7","0.195"
"2021-10-01T02:35:09.000Z","H8","0.213"
"2021-10-01T02:35:09.000Z","H9","0.229"
"2021-10-01T03:35:09.000Z","A1","1.145"
"2021-10-01T03:35:09.000Z","A10","0.223"
"2021-10-01T03:35:09.000Z","A11","0.23"
"2021-10-01T03:35:09.000Z","A12","0.212"
"2021-10-01T03:35:09.000Z","A2","1.197"
"2021-10-01T03:35:09.000Z","A3","1.154"
"2021-10-01T03:35:09.000Z","A4","1.163"
"2021-10-01T03:35:09.000Z","A5","1.256"
"2021-10-01T03:35:09.000Z","A6","1.215"
"2021-10-01T03:35:09.000Z","A7","0.222"
"2021-10-01T03:35:09.000Z","A8","0.21"
"2021-10-01T03:35:09.000Z","A9","0.219"
"2021-10-01T03:35:09.000Z","B1","1.2"
"2021-10-01T03:35:09.000Z","B10","0.217"
"2021-10-01T03:35:09.000Z","B11","0.221"
"2021-10-01T03:35:09.000Z","B12","0.252"
"2021-10-01T03:35:09.000Z","B2","1.211"
"2021-10-01T03:35:09.000Z","B3","1.2"
"2021-10-01T03:35:09.000Z","B4","1.21"
"2021-10-01T03:35:09.000Z","B5","1.27"
"2021-10-01T03:35:09.000Z","B6","1.223"
"2021-10-01T03:35:09.000Z","B7","0.216"
"2021-10-01T03:35:09.000Z","B8","0.207"
"2021-10-01T03:35:09.000Z","B9","0.223"
"2021-10-01T03:35:09.000Z","C1","1.196"
"2021-10-01T03:35:09.000Z","C10","0.222"
"2021-10-01T03:35:09.000Z","C11","0.208"
"2021-10-01T03:35:09.000Z","C12","0.218"
"2021-10-01T03:35:09.000Z","C2","1.144"
"2021-10-01T03:35:09.000Z","C3","1.241"
"2021-10-01T03:35:09.000Z","C4","1.162"
"2021-10-01T03:35:09.000Z","C5","1.207"
"2021-10-01T03:35:09.000Z","C6","1.247"
"2021-10-01T03:35:09.000Z","C7","0.205"
"2021-10-01T03:35:09.000Z","C8","0.199"
"2021-10-01T03:35:09.000Z","C9","0.233"
"2021-10-01T03:35:09.000Z","D1","1.158"
"2021-10-01T03:35:09.000Z","D10","0.226"
"2021-10-01T03:35:09.000Z","D11","0.215"
"2021-10-01T03:35:09.000Z","D12","0.235"
"2021-10-01T03:35:09.000Z","D2","1.188"
"2021-10-01T03:35:09.000Z","D3","1.239"
"2021-10-01T03:35:09.000Z","D4","1.252"
"2021-10-01T03:35:09.000Z","D5","1.25"
"2021-10-01T03:35:09.000Z","D6","1.305"
"2021-10-01T03:35:09.000Z","D7","0.191"
"2021-10-01T03:35:09.000Z","D8","0.222"
"2021-10-01T03:35:09.000Z","D9","0.207"
"2021-10-01T03:35:09.000Z","E1","1.223"
"2021-10-01T03:35:09.000Z","E10","0.247"
"2021-10-01T03:35:09.000Z","E11","0.219"
"2021-10-01T03:35:09.000Z","E12","0.253"
"2021-10-01T03:35:09.000Z","E2","1.166"
"2021-10-01T03:35:09.000Z","E3","1.234"
"2021-10-01T03:35:09.000Z","E4","1.327"
"2021-10-01T03:35:09.000Z","E5","1.22"
"2021-10-01T03:35:09.000Z","E6","1.281"
"2021-10-01T03:35:09.000Z","E7","0.223"
"2021-10-01T03:35:09.000Z","E8","0.227"
"2021-10-01T03:35:09.000Z","E9","0.256"
"2021-10-01T03:35:09.000Z","F1","1.23"
"2021-10-01T03:35:09.000Z","F10","0.235"
"2021-10-01T03:35:09.000Z","F11","0.23"
"2021-10-01T03:35:09.000Z","F12","0.254"
"2021-10-01T03:35:09.000Z","F2","1.214"
"2021-10-01T03:35:09.000Z","F3","1.337"
"2021-10-01T03:35:09.000Z","F4","1.28"
"2021-10-01T03:35:09.000Z","F5","1.252"
"2021-10-01T03:35:09.000Z","F6","1.359"
"2021-10-01T03:35:09.000Z","F7","0.22"
"2021-10-01T03:35:09.000Z","F8","0.201"
