"time","Position","Readerdata.Value"
"2021-10-01T03:35:09.000Z","F9","0.281"
"2021-10-01T03:35:09.000Z","G1","1.262"
"2021-10-01T03:35:09.000Z","G10","0.224"
"2021-10-01T03:35:09.000Z","G11","0.228"
"2021-10-01T03:35:09.000Z","G12","0.229"
"2021-10-01T03:35:09.000Z","G2","1.241"
"2021-10-01T03:35:09.000Z","G3","1.298"
"2021-10-01T03:35:09.000Z","G4","1.272"
"2021-10-01T03:35:09.000Z","G5","1.253"
"2021-10-01T03:35:09.000Z","G6","1.293"
"2021-10-01T03:35:09.000Z","G7","0.238"
"2021-10-01T03:35:09.000Z","G8","0.233"
"2021-10-01T03:35:09.000Z","G9","0.236"
"2021-10-01T03:35:09.000Z","H1","1.17"
"2021-10-01T03:35:09.000Z","H10","0.216"
"2021-10-01T03:35:09.000Z","H11","0.219"
"2021-10-01T03:35:09.000Z","H12","0.213"
"2021-10-01T03:35:09.000Z","H2","1.182"
"2021-10-01T03:35:09.000Z","H3","1.204"
"2021-10-01T03:35:09.000Z","H4","1.258"
"2021-10-01T03:35:09.000Z","H5","1.245"
"2021-10-01T03:35:09.000Z","H6","1.25"
"2021-10-01T03:35:09.000Z","H7","0.211"
"2021-10-01T03:35:09.000Z","H8","0.199"
"2021-10-01T03:35:09.000Z","H9","0.208"
"2021-10-01T04:35:13.000Z","A1","1.161"
"2021-10-01T04:35:13.000Z","A10","0.226"
"2021-10-01T04:35:13.000Z","A11","0.235"
"2021-10-01T04:35:13.000Z","A12","0.229"
"2021-10-01T04:35:13.000Z","A2","1.177"
"2021-10-01T04:35:13.000Z","A3","1.159"
"2021-10-01T04:35:13.000Z","A4","1.186"
"2021-10-01T04:35:13.000Z","A5","1.295"
"2021-10-01T04:35:13.000Z","A6","1.23"
"2021-10-01T04:35:13.000Z","A7","0.218"
"2021-10-01T04:35:13.000Z","A8","0.202"
"2021-10-01T04:35:13.000Z","A9","0.209"
"2021-10-01T04:35:13.000Z","B1","1.226"
"2021-10-01T04:35:13.000Z","B10","0.217"
"2021-10-01T04:35:13.000Z","B11","0.242"
"2021-10-01T04:35:13.000Z","B12","0.221"
"2021-10-01T04:35:13.000Z","B2","1.279"
"2021-10-01T04:35:13.000Z","B3","1.262"
"2021-10-01T04:35:13.000Z","B4","1.251"
"2021-10-01T04:35:13.000Z","B5","1.302"
"2021-10-01T04:35:13.000Z","B6","1.254"
"2021-10-01T04:35:13.000Z","B7","0.227"
"2021-10-01T04:35:13.000Z","B8","0.229"
"2021-10-01T04:35:13.000Z","B9","0.208"
"2021-10-01T04:35:13.000Z","C1","1.214"
"2021-10-01T04:35:13.000Z","C10","0.209"
"2021-10-01T04:35:13.000Z","C11","0.252"
"2021-10-01T04:35:13.000Z","C12","0.217"
"2021-10-01T04:35:13.000Z","C2","1.233"
"2021-10-01T04:35:13.000Z","C3","1.244"
"2021-10-01T04:35:13.000Z","C4","1.177"
"2021-10-01T04:35:13.000Z","C5","1.382"
"2021-10-01T04:35:13.000Z","C6","1.239"
"2021-10-01T04:35:13.000Z","C7","0.207"
"2021-10-01T04:35:13.000Z","C8","0.237"
"2021-10-01T04:35:13.000Z","C9","0.239"
"2021-10-01T04:35:13.000Z","D1","1.155"
"2021-10-01T04:35:13.000Z","D10","0.212"
"2021-10-01T04:35:13.000Z","D11","0.222"
"2021-10-01T04:35:13.000Z","D12","0.231"
"2021-10-01T04:35:13.000Z","D2","1.197"
"2021-10-01T04:35:13.000Z","D3","1.235"
"2021-10-01T04:35:13.000Z","D4","1.22"
"2021-10-01T04:35:13.000Z","D5","1.303"
"2021-10-01T04:35:13.000Z","D6","1.293"
"2021-10-01T04:35:13.000Z","D7","0.219"
"2021-10-01T04:35:13.000Z","D8","0.207"
"2021-10-01T04:35:13.000Z","D9","0.215"
"2021-10-01T04:35:13.000Z","E1","1.174"
"2021-10-01T04:35:13.000Z","E10","0.243"
"2021-10-01T04:35:13.000Z","E11","0.327"
"2021-10-01T04:35:13.000Z","E12","0.277"
"2021-10-01T04:35:13.000Z","E2","1.256"
"2021-10-01T04:35:13.000Z","E3","1.264"
"2021-10-01T04:35:13.000Z","E4","1.207"
"2021-10-01T04:35:13.000Z","E5","1.377"
"2021-10-01T04:35:13.000Z","E6","1.323"
"2021-10-01T04:35:13.000Z","E7","0.226"
"2021-10-01T04:35:13.000Z","E8","0.248"
"2021-10-01T04:35:13.000Z","E9","0.236"
"2021-10-01T04:35:13.000Z","F1","1.226"
"2021-10-01T04:35:13.000Z","F10","0.207"
"2021-10-01T04:35:13.000Z","F11","0.236"
"2021-10-01T04:35:13.000Z","F12","0.26"
"2021-10-01T04:35:13.000Z","F2","1.243"
"2021-10-01T04:35:13.000Z","F3","1.222"
"2021-10-01T04:35:13.000Z","F4","1.209"
"2021-10-01T04:35:13.000Z","F5","1.348"
"2021-10-01T04:35:13.000Z","F6","1.365"
"2021-10-01T04:35:13.000Z","F7","0.208"
"2021-10-01T04:35:13.000Z","F8","0.242"
"2021-10-01T04:35:13.000Z","F9","0.211"
"2021-10-01T04:35:13.000Z","G1","1.221"
"2021-10-01T04:35:13.000Z","G10","0.206"
"2021-10-01T04:35:13.000Z","G11","0.233"
"2021-10-01T04:35:13.000Z","G12","0.269"
"2021-10-01T04:35:13.000Z","G2","1.23"
"2021-10-01T04:35:13.000Z","G3","1.237"
"2021-10-01T04:35:13.000Z","G4","1.195"
"2021-10-01T04:35:13.000Z","G5","1.318"
"2021-10-01T04:35:13.000Z","G6","1.385"
"2021-10-01T04:35:13.000Z","G7","0.234"
"2021-10-01T04:35:13.000Z","G8","0.224"
"2021-10-01T04:35:13.000Z","G9","0.217"
"2021-10-01T04:35:13.000Z","H1","1.216"
"2021-10-01T04:35:13.000Z","H10","0.214"
"2021-10-01T04:35:13.000Z","H11","0.242"
"2021-10-01T04:35:13.000Z","H12","0.244"
"2021-10-01T04:35:13.000Z","H2","1.173"
"2021-10-01T04:35:13.000Z","H3","1.253"
"2021-10-01T04:35:13.000Z","H4","1.226"
"2021-10-01T04:35:13.000Z","H5","1.25"
"2021-10-01T04:35:13.000Z","H6","1.364"
"2021-10-01T04:35:13.000Z","H7","0.215"
"2021-10-01T04:35:13.000Z","H8","0.196"
"2021-10-01T04:35:13.000Z","H9","0.214"
"2021-10-01T06:35:15.000Z","A1","1.264"
"2021-10-01T06:35:15.000Z","A10","0.221"
"2021-10-01T06:35:15.000Z","A11","0.235"
"2021-10-01T06:35:15.000Z","A12","0.235"
"2021-10-01T06:35:15.000Z","A2","1.22"
"2021-10-01T06:35:15.000Z","A3","1.241"
"2021-10-01T06:35:15.000Z","A4","1.24"
"2021-10-01T06:35:15.000Z","A5","1.277"
"2021-10-01T06:35:15.000Z","A6","1.251"
"2021-10-01T06:35:15.000Z","A7","0.222"
"2021-10-01T06:35:15.000Z","A8","0.233"
"2021-10-01T06:35:15.000Z","A9","0.214"
"2021-10-01T06:35:15.000Z","B1","1.281"
"2021-10-01T06:35:15.000Z","B10","0.234"
"2021-10-01T06:35:15.000Z","B11","0.266"
"2021-10-01T06:35:15.000Z","B12","0.224"
"2021-10-01T06:35:15.000Z","B2","1.204"
"2021-10-01T06:35:15.000Z","B3","1.295"
"2021-10-01T06:35:15.000Z","B4","1.259"
"2021-10-01T06:35:15.000Z","B5","1.309"
"2021-10-01T06:35:15.000Z","B6","1.294"
"2021-10-01T06:35:15.000Z","B7","0.229"
"2021-10-01T06:35:15.000Z","B8","0.203"
"2021-10-01T06:35:15.000Z","B9","0.238"
"2021-10-01T06:35:15.000Z","C1","1.22"
"2021-10-01T06:35:15.000Z","C10","0.23"
"2021-10-01T06:35:15.000Z","C11","0.222"
"2021-10-01T06:35:15.000Z","C12","0.219"
"2021-10-01T06:35:15.000Z","C2","1.21"
"2021-10-01T06:35:15.000Z","C3","1.255"
"2021-10-01T06:35:15.000Z","C4","1.299"
"2021-10-01T06:35:15.000Z","C5","1.251"
"2021-10-01T06:35:15.000Z","C6","1.244"
"2021-10-01T06:35:15.000Z","C7","0.218"
"2021-10-01T06:35:15.000Z","C8","0.21"
"2021-10-01T06:35:15.000Z","C9","0.219"
"2021-10-01T06:35:15.000Z","D1","1.232"
"2021-10-01T06:35:15.000Z","D10","0.23"
"2021-10-01T06:35:15.000Z","D11","0.244"
"2021-10-01T06:35:15.000Z","D12","0.219"
"2021-10-01T06:35:15.000Z","D2","1.25"
"2021-10-01T06:35:15.000Z","D3","1.235"
"2021-10-01T06:35:15.000Z","D4","1.292"
"2021-10-01T06:35:15.000Z","D5","1.304"
"2021-10-01T06:35:15.000Z","D6","1.24"
"2021-10-01T06:35:15.000Z","D7","0.223"
"2021-10-01T06:35:15.000Z","D8","0.222"
"2021-10-01T06:35:15.000Z","D9","0.224"
"2021-10-01T06:35:15.000Z","E1","1.22"
"2021-10-01T06:35:15.000Z","E10","0.271"
"2021-10-01T06:35:15.000Z","E11","0.287"
"2021-10-01T06:35:15.000Z","E12","0.23"
"2021-10-01T06:35:15.000Z","E2","1.278"
"2021-10-01T06:35:15.000Z","E3","1.255"
"2021-10-01T06:35:15.000Z","E4","1.32"
"2021-10-01T06:35:15.000Z","E5","1.375"
"2021-10-01T06:35:15.000Z","E6","1.286"
"2021-10-01T06:35:15.000Z","E7","0.245"
"2021-10-01T06:35:15.000Z","E8","0.244"
"2021-10-01T06:35:15.000Z","E9","0.228"
"2021-10-01T06:35:15.000Z","F1","1.217"
"2021-10-01T06:35:15.000Z","F10","0.248"
"2021-10-01T06:35:15.000Z","F11","0.263"
"2021-10-01T06:35:15.000Z","F12","0.215"
"2021-10-01T06:35:15.000Z","F2","1.189"
"2021-10-01T06:35:15.000Z","F3","1.192"
"2021-10-01T06:35:15.000Z","F4","1.341"
"2021-10-01T06:35:15.000Z","F5","1.4"
"2021-10-01T06:35:15.000Z","F6","1.242"
"2021-10-01T06:35:15.000Z","F7","0.231"
"2021-10-01T06:35:15.000Z","F8","0.218"
"2021-10-01T06:35:15.000Z","F9","0.214"
"2021-10-01T06:35:15.000Z","G1","1.202"
"2021-10-01T06:35:15.000Z","G10","0.235"
"2021-10-01T06:35:15.000Z","G11","0.253"
"2021-10-01T06:35:15.000Z","G12","0.233"
"2021-10-01T06:35:15.000Z","G2","1.267"
"2021-10-01T06:35:15.000Z","G3","1.305"
"2021-10-01T06:35:15.000Z","G4","1.321"
"2021-10-01T06:35:15.000Z","G5","1.362"
"2021-10-01T06:35:15.000Z","G6","1.31"
"2021-10-01T06:35:15.000Z","G7","0.219"
"2021-10-01T06:35:15.000Z","G8","0.23"
"2021-10-01T06:35:15.000Z","G9","0.23"
"2021-10-01T06:35:15.000Z","H1","1.251"
"2021-10-01T06:35:15.000Z","H10","0.23"
"2021-10-01T06:35:15.000Z","H11","0.264"
"2021-10-01T06:35:15.000Z","H12","0.222"
"2021-10-01T06:35:15.000Z","H2","1.17"
"2021-10-01T06:35:15.000Z","H3","1.263"
"2021-10-01T06:35:15.000Z","H4","1.234"
"2021-10-01T06:35:15.000Z","H5","1.435"
"2021-10-01T06:35:15.000Z","H6","1.299"
"2021-10-01T06:35:15.000Z","H7","0.216"
"2021-10-01T06:35:15.000Z","H8","0.236"
"2021-10-01T06:35:15.000Z","H9","0.224"
"2021-10-01T08:35:05.000Z","A1","1.157"
"2021-10-01T08:35:05.000Z","A10","0.24"
"2021-10-01T08:35:05.000Z","A11","0.247"
"2021-10-01T08:35:05.000Z","A12","0.235"
"2021-10-01T08:35:05.000Z","A2","1.227"
"2021-10-01T08:35:05.000Z","A3","1.343"
"2021-10-01T08:35:05.000Z","A4","1.224"
"2021-10-01T08:35:05.000Z","A5","1.302"
"2021-10-01T08:35:05.000Z","A6","1.304"
"2021-10-01T08:35:05.000Z","A7","0.231"
"2021-10-01T08:35:05.000Z","A8","0.213"
"2021-10-01T08:35:05.000Z","A9","0.234"
"2021-10-01T08:35:05.000Z","B1","1.228"
"2021-10-01T08:35:05.000Z","B10","0.247"
"2021-10-01T08:35:05.000Z","B11","0.242"
"2021-10-01T08:35:05.000Z","B12","0.253"
"2021-10-01T08:35:05.000Z","B2","1.243"
"2021-10-01T08:35:05.000Z","B3","1.281"
"2021-10-01T08:35:05.000Z","B4","1.3"
"2021-10-01T08:35:05.000Z","B5","1.284"
"2021-10-01T08:35:05.000Z","B6","1.26"
"2021-10-01T08:35:05.000Z","B7","0.234"
"2021-10-01T08:35:05.000Z","B8","0.226"
"2021-10-01T08:35:05.000Z","B9","0.233"
"2021-10-01T08:35:05.000Z","C1","1.21"
"2021-10-01T08:35:05.000Z","C10","0.223"
"2021-10-01T08:35:05.000Z","C11","0.236"
"2021-10-01T08:35:05.000Z","C12","0.266"
"2021-10-01T08:35:05.000Z","C2","1.214"
"2021-10-01T08:35:05.000Z","C3","1.351"
"2021-10-01T08:35:05.000Z","C4","1.247"
"2021-10-01T08:35:05.000Z","C5","1.31"
"2021-10-01T08:35:05.000Z","C6","1.403"
"2021-10-01T08:35:05.000Z","C7","0.232"
"2021-10-01T08:35:05.000Z","C8","0.211"
"2021-10-01T08:35:05.000Z","C9","0.251"
"2021-10-01T08:35:05.000Z","D1","1.179"
"2021-10-01T08:35:05.000Z","D10","0.231"
"2021-10-01T08:35:05.000Z","D11","0.243"
"2021-10-01T08:35:05.000Z","D12","0.244"
"2021-10-01T08:35:05.000Z","D2","1.222"
"2021-10-01T08:35:05.000Z","D3","1.326"
"2021-10-01T08:35:05.000Z","D4","1.277"
"2021-10-01T08:35:05.000Z","D5","1.283"
"2021-10-01T08:35:05.000Z","D6","1.354"
"2021-10-01T08:35:05.000Z","D7","0.195"
"2021-10-01T08:35:05.000Z","D8","0.246"
"2021-10-01T08:35:05.000Z","D9","0.245"
"2021-10-01T08:35:05.000Z","E1","1.253"
"2021-10-01T08:35:05.000Z","E10","0.283"
"2021-10-01T08:35:05.000Z","E11","0.24"
"2021-10-01T08:35:05.000Z","E12","0.277"
"2021-10-01T08:35:05.000Z","E2","1.241"
"2021-10-01T08:35:05.000Z","E3","1.322"
"2021-10-01T08:35:05.000Z","E4","1.358"
"2021-10-01T08:35:05.000Z","E5","1.31"
"2021-10-01T08:35:05.000Z","E6","1.31"
"2021-10-01T08:35:05.000Z","E7","0.254"
"2021-10-01T08:35:05.000Z","E8","0.224"
"2021-10-01T08:35:05.000Z","E9","0.252"
"2021-10-01T08:35:05.000Z","F1","1.232"
"2021-10-01T08:35:05.000Z","F10","0.269"
"2021-10-01T08:35:05.000Z","F11","0.241"
"2021-10-01T08:35:05.000Z","F12","0.272"
"2021-10-01T08:35:05.000Z","F2","1.204"
"2021-10-01T08:35:05.000Z","F3","1.307"
"2021-10-01T08:35:05.000Z","F4","1.373"
"2021-10-01T08:35:05.000Z","F5","1.355"
"2021-10-01T08:35:05.000Z","F6","1.386"
"2021-10-01T08:35:05.000Z","F7","0.222"
"2021-10-01T08:35:05.000Z","F8","0.222"
"2021-10-01T08:35:05.000Z","F9","0.265"
"2021-10-01T08:35:05.000Z","G1","1.193"
"2021-10-01T08:35:05.000Z","G10","0.245"
"2021-10-01T08:35:05.000Z","G11","0.247"
"2021-10-01T08:35:05.000Z","G12","0.249"
"2021-10-01T08:35:05.000Z","G2","1.233"
"2021-10-01T08:35:05.000Z","G3","1.277"
"2021-10-01T08:35:05.000Z","G4","1.328"
"2021-10-01T08:35:05.000Z","G5","1.302"
"2021-10-01T08:35:05.000Z","G6","1.359"
"2021-10-01T08:35:05.000Z","G7","0.223"
"2021-10-01T08:35:05.000Z","G8","0.215"
"2021-10-01T08:35:05.000Z","G9","0.247"
"2021-10-01T08:35:05.000Z","H1","1.193"
"2021-10-01T08:35:05.000Z","H10","0.254"
"2021-10-01T08:35:05.000Z","H11","0.236"
"2021-10-01T08:35:05.000Z","H12","0.241"
"2021-10-01T08:35:05.000Z","H2","1.27"
"2021-10-01T08:35:05.000Z","H3","1.299"
"2021-10-01T08:35:05.000Z","H4","1.33"
"2021-10-01T08:35:05.000Z","H5","1.291"
"2021-10-01T08:35:05.000Z","H6","1.31"
"2021-10-01T08:35:05.000Z","H7","0.214"
"2021-10-01T08:35:05.000Z","H8","0.222"
"2021-10-01T08:35:05.000Z","H9","0.229"
"2021-10-01T10:07:14.000Z","A1","0.121"
"2021-10-01T10:07:14.000Z","A10","0.117"
"2021-10-01T10:07:14.000Z","A11","0.115"
"2021-10-01T10:07:14.000Z","A12","0.12"
"2021-10-01T10:07:14.000Z","A2","0.121"
"2021-10-01T10:07:14.000Z","A3","0.122"
"2021-10-01T10:07:14.000Z","A4","0.121"
"2021-10-01T10:07:14.000Z","A5","0.127"
"2021-10-01T10:07:14.000Z","A6","0.127"
"2021-10-01T10:07:14.000Z","A7","0.043"
"2021-10-01T10:07:14.000Z","A8","0.044"
"2021-10-01T10:07:14.000Z","A9","0.043"
"2021-10-01T10:07:14.000Z","B1","0.126"
"2021-10-01T10:07:14.000Z","B10","0.122"
"2021-10-01T10:07:14.000Z","B11","0.125"
"2021-10-01T10:07:14.000Z","B12","0.123"
"2021-10-01T10:07:14.000Z","B2","0.13"
"2021-10-01T10:07:14.000Z","B3","0.134"
"2021-10-01T10:07:14.000Z","B4","0.132"
"2021-10-01T10:07:14.000Z","B5","0.135"
"2021-10-01T10:07:14.000Z","B6","0.13"
"2021-10-01T10:07:14.000Z","B7","0.044"
"2021-10-01T10:07:14.000Z","B8","0.044"
"2021-10-01T10:07:14.000Z","B9","0.044"
"2021-10-01T10:07:14.000Z","C1","0.126"
"2021-10-01T10:07:14.000Z","C10","0.118"
"2021-10-01T10:07:14.000Z","C11","0.115"
"2021-10-01T10:07:14.000Z","C12","0.124"
"2021-10-01T10:07:14.000Z","C2","0.119"
"2021-10-01T10:07:14.000Z","C3","0.127"
"2021-10-01T10:07:14.000Z","C4","0.127"
"2021-10-01T10:07:14.000Z","C5","0.142"
"2021-10-01T10:07:14.000Z","C6","0.138"
"2021-10-01T10:07:14.000Z","C7","0.044"
"2021-10-01T10:07:14.000Z","C8","0.043"
"2021-10-01T10:07:14.000Z","C9","0.043"
"2021-10-01T10:07:14.000Z","D1","0.118"
"2021-10-01T10:07:14.000Z","D10","0.125"
"2021-10-01T10:07:14.000Z","D11","0.118"
"2021-10-01T10:07:14.000Z","D12","0.125"
"2021-10-01T10:07:14.000Z","D2","0.122"
"2021-10-01T10:07:14.000Z","D3","0.134"
"2021-10-01T10:07:14.000Z","D4","0.13"
"2021-10-01T10:07:14.000Z","D5","0.132"
"2021-10-01T10:07:14.000Z","D6","0.135"
"2021-10-01T10:07:14.000Z","D7","0.043"
"2021-10-01T10:07:14.000Z","D8","0.043"
"2021-10-01T10:07:14.000Z","D9","0.044"
"2021-10-01T10:07:14.000Z","E1","0.129"
"2021-10-01T10:07:14.000Z","E10","0.13"
"2021-10-01T10:07:14.000Z","E11","0.118"
"2021-10-01T10:07:14.000Z","E12","0.126"
"2021-10-01T10:07:14.000Z","E2","0.127"
"2021-10-01T10:07:14.000Z","E3","0.141"
"2021-10-01T10:07:14.000Z","E4","0.14"
"2021-10-01T10:07:14.000Z","E5","0.135"
"2021-10-01T10:07:14.000Z","E6","0.133"
"2021-10-01T10:07:14.000Z","E7","0.043"
"2021-10-01T10:07:14.000Z","E8","0.043"
"2021-10-01T10:07:14.000Z","E9","0.043"
"2021-10-01T10:07:14.000Z","F1","0.126"
"2021-10-01T10:07:14.000Z","F10","0.126"
"2021-10-01T10:07:14.000Z","F11","0.12"
"2021-10-01T10:07:14.000Z","F12","0.123"
"2021-10-01T10:07:14.000Z","F2","0.126"
"2021-10-01T10:07:14.000Z","F3","0.133"
"2021-10-01T10:07:14.000Z","F4","0.136"
"2021-10-01T10:07:14.000Z","F5","0.126"
"2021-10-01T10:07:14.000Z","F6","0.142"
"2021-10-01T10:07:14.000Z","F7","0.043"
"2021-10-01T10:07:14.000Z","F8","0.044"
"2021-10-01T10:07:14.000Z","F9","0.042"
"2021-10-01T10:07:14.000Z","G1","0.131"
"2021-10-01T10:07:14.000Z","G10","0.043"
"2021-10-01T10:07:14.000Z","G11","0.044"
"2021-10-01T10:07:14.000Z","G12","0.043"
"2021-10-01T10:07:14.000Z","G2","0.127"
"2021-10-01T10:07:14.000Z","G3","0.123"
"2021-10-01T10:07:14.000Z","G4","0.136"
"2021-10-01T10:07:14.000Z","G5","0.13"
"2021-10-01T10:07:14.000Z","G6","0.138"
"2021-10-01T10:07:14.000Z","G7","0.043"
"2021-10-01T10:07:14.000Z","G8","0.044"
"2021-10-01T10:07:14.000Z","G9","0.043"
"2021-10-01T10:07:14.000Z","H1","0.12"
"2021-10-01T10:07:14.000Z","H10","0.043"
"2021-10-01T10:07:14.000Z","H11","0.043"
"2021-10-01T10:07:14.000Z","H12","0.043"
"2021-10-01T10:07:14.000Z","H2","0.125"
"2021-10-01T10:07:14.000Z","H3","0.127"
"2021-10-01T10:07:14.000Z","H4","0.125"
"2021-10-01T10:07:14.000Z","H5","0.135"
"2021-10-01T10:07:14.000Z","H6","0.132"
"2021-10-01T10:07:14.000Z","H7","0.043"
"2021-10-01T10:07:14.000Z","H8","0.043"
"2021-10-01T10:07:14.000Z","H9","0.043"